step,filter,seed,graph_degree,n_nodes,slab,n_slab,J,L,cells,xdeg,cv2,ari
0,dtm_k10,1,3.34,100,3,132,10,10,19,1.9,0.4851928374655647,0.6712779098003235
0,dtm_k10,1,3.34,100,4,132,10,10,20,2.0,0.6873278236914601,0.7035416819592403
0,dtm_k10,1,3.34,100,5,132,10,10,18,1.8,0.4214876033057853,0.6652432323791277
0,dtm_k10,1,3.34,100,6,131,10,10,19,1.9,0.44263154827807244,0.6396542067178492
0,dtm_k10,1,3.34,100,7,131,10,10,21,2.1,0.4207214031816328,0.5501000599036628
0,dtm_k10,1,3.34,100,8,131,10,10,21,2.1,0.6360934677466349,0.6324092881214942
0,dtm_k10,2,3.44,100,0,131,10,10,16,1.6,0.4852281335586504,0.6906456871744358
0,dtm_k10,2,3.44,100,1,131,10,10,18,1.8,0.4757881242351844,0.6740345212964113
0,dtm_k10,2,3.44,100,2,131,10,10,20,2.0,0.3437445370316416,0.49531893991796655
0,dtm_k10,2,3.44,100,3,132,10,10,19,1.9,0.609504132231405,0.7053429052538859
0,dtm_k10,2,3.44,100,4,132,10,10,20,2.0,0.6528925619834711,0.7044040901331275
0,dtm_k10,2,3.44,100,5,132,10,10,20,2.0,0.558769513314968,0.6481596587753914
0,dtm_k10,2,3.44,100,6,131,10,10,23,2.3,0.5426257211118233,0.5151842659416294
0,dtm_k10,2,3.44,100,7,131,10,10,19,1.9,0.37177320668958685,0.5587757896117477
0,dtm_k10,2,3.44,100,8,131,10,10,17,1.7,0.5542800536099295,0.7263410154918506
0,random,0,3.66,100,0,131,10,10,15,1.5,0.4011421245848145,0.8089030440002262
0,random,0,3.66,100,1,131,10,10,19,1.9,0.44706019462735264,0.6486623181237674
0,random,0,3.66,100,2,131,10,10,23,2.3,0.48633529514597057,0.540999606283457
0,random,0,3.66,100,3,132,10,10,19,1.9,0.3826905417814509,0.6154170211210137
0,random,0,3.66,100,4,132,10,10,20,2.0,0.593204775022957,0.7024085307818566
0,random,0,3.66,100,5,132,10,10,22,2.2,0.6691919191919191,0.680374676415197
0,random,0,3.66,100,6,131,10,10,23,2.3,0.5479867140609521,0.5557293874097455
0,random,0,3.66,100,7,131,10,10,23,2.3,0.5319037352135656,0.5181844210074634
0,random,0,3.66,100,8,131,10,10,19,1.9,0.4559174873259134,0.6768653797766191
0,random,1,3.42,100,0,131,10,10,19,1.9,0.6529922498688888,0.7653232742955443
0,random,1,3.42,100,1,131,10,10,23,2.3,0.3657129537905715,0.48432506356334387
0,random,1,3.42,100,2,131,10,10,20,2.0,0.5628459879960376,0.6523996848651857
0,random,1,3.42,100,3,132,10,10,21,2.1,0.7307162534435262,0.7043610717750202
0,random,1,3.42,100,4,132,10,10,19,1.9,0.46774563820018356,0.6907921559174174
0,random,1,3.42,100,5,132,10,10,18,1.8,0.5000000000000001,0.7674764679515912
0,random,1,3.42,100,6,131,10,10,17,1.7,0.4413495717032806,0.7851113961048645
0,random,1,3.42,100,7,131,10,10,17,1.7,0.4254996795058562,0.7340810423805216
0,random,1,3.42,100,8,131,10,10,17,1.7,0.6850416642386806,0.830736776676938
0,random,2,3.4,100,0,131,10,10,17,1.7,0.4908804848202318,0.7853471162863292
0,random,2,3.4,100,1,131,10,10,19,1.9,0.5245615057397587,0.7023525162252543
0,random,2,3.4,100,2,131,10,10,21,2.1,0.3203776003729387,0.5087135656030137
0,random,2,3.4,100,3,132,10,10,21,2.1,0.40289256198347106,0.5304076791263133
0,random,2,3.4,100,4,132,10,10,18,1.8,0.6053719008264464,0.731863377747078
0,random,2,3.4,100,5,132,10,10,14,1.4,0.17952249770431586,0.7283328674840245
0,random,2,3.4,100,6,131,10,10,20,2.0,0.5465299224986889,0.6823558761287395
0,random,2,3.4,100,7,131,10,10,20,2.0,0.5558533884971738,0.6991732138828811
0,random,2,3.4,100,8,131,10,10,20,2.0,0.5138977915039915,0.656169462759873
0,ecc_p1,0,2.82,100,0,131,10,10,15,1.5,0.39414952508595075,0.7222304513010719
0,ecc_p1,0,2.82,100,1,131,10,10,15,1.5,0.27702348347998373,0.747268748359875
0,ecc_p1,0,2.82,100,2,131,10,10,18,1.8,0.3897791503991608,0.6864633395549735
0,ecc_p1,0,2.82,100,3,132,10,10,17,1.7,0.43227731864095503,0.7641242893022273
0,ecc_p1,0,2.82,100,4,132,10,10,16,1.6,0.24517906336088155,0.625843705629855
0,ecc_p1,0,2.82,100,5,132,10,10,15,1.5,0.21900826446280985,0.6132159513703296
0,ecc_p1,0,2.82,100,6,131,10,10,17,1.7,0.3403065089447001,0.6269173445384187
0,ecc_p1,0,2.82,100,7,131,10,10,15,1.5,0.2892605326029952,0.7255050516573679
0,ecc_p1,0,2.82,100,8,131,10,10,13,1.3,0.3082570945749082,0.9258924874216257
0,ecc_p1,1,3.02,100,0,131,10,10,15,1.5,0.579453411805839,0.7951217346097025
0,ecc_p1,1,3.02,100,1,131,10,10,18,1.8,0.3226501952100693,0.6353920782092876
0,ecc_p1,1,3.02,100,2,131,10,10,16,1.6,0.24095332439834508,0.6830165851691284
0,ecc_p1,1,3.02,100,3,132,10,10,20,2.0,0.5082644628099174,0.6658897082791758
0,ecc_p1,1,3.02,100,4,132,10,10,16,1.6,0.24150596877869604,0.6277289774614513
0,ecc_p1,1,3.02,100,5,132,10,10,16,1.6,0.19742883379247014,0.5636830692895235
0,ecc_p1,1,3.02,100,6,131,10,10,16,1.6,0.2390886311986481,0.6203867445167216
0,ecc_p1,1,3.02,100,7,131,10,10,17,1.7,0.31851290717324166,0.6680252877164019
0,ecc_p1,1,3.02,100,8,131,10,10,17,1.7,0.44531204475263675,0.7398266197336217
0,ecc_p1,2,2.76,100,0,131,10,10,13,1.3,0.3037119049006468,0.7491753238207237
0,ecc_p1,2,2.76,100,1,131,10,10,18,1.8,0.24503234077268224,0.5778737936347821
0,ecc_p1,2,2.76,100,2,131,10,10,15,1.5,0.4203717732066896,0.9002487014806524
0,ecc_p1,2,2.76,100,3,132,10,10,14,1.4,0.3852157943067033,0.8851079292054471
0,ecc_p1,2,2.76,100,4,132,10,10,15,1.5,0.41356749311294766,0.762174107763221
0,ecc_p1,2,2.76,100,5,132,10,10,16,1.6,0.3039485766758494,0.6428201447853953
0,ecc_p1,2,2.76,100,6,131,10,10,16,1.6,0.24281801759804209,0.6298386265403314
0,ecc_p1,2,2.76,100,7,131,10,10,16,1.6,0.3397820639822854,0.7197031950784659
0,ecc_p1,2,2.76,100,8,131,10,10,15,1.5,0.4728162694481674,0.9021845563946143
0,gauss_0.1,0,3.0,100,0,131,10,10,19,1.9,0.6839927743138511,0.6911187080475759
0,gauss_0.1,0,3.0,100,1,131,10,10,16,1.6,0.45352834916380164,0.7791746278920669
0,gauss_0.1,0,3.0,100,2,131,10,10,16,1.6,0.252141483596527,0.6432032852455352
0,gauss_0.1,0,3.0,100,3,132,10,10,21,2.1,0.4511019283746557,0.5189162557081792
0,gauss_0.1,0,3.0,100,4,132,10,10,20,2.0,0.7332415059687786,0.7096879497188467
0,gauss_0.1,0,3.0,100,5,132,10,10,14,1.4,0.25344352617079885,0.7632927117234583
0,gauss_0.1,0,3.0,100,6,131,10,10,15,1.5,0.4081347240836782,0.7791422549969864
0,gauss_0.1,0,3.0,100,7,131,10,10,15,1.5,0.36443097721578,0.756094980578828
0,gauss_0.1,0,3.0,100,8,131,10,10,14,1.4,0.324048715109842,0.7292575078011695
0,gauss_0.1,1,3.02,100,0,131,10,10,20,2.0,0.49058912650777936,0.5869058642231549
0,gauss_0.1,1,3.02,100,1,131,10,10,17,1.7,0.5780548919060661,0.8090179604945468
0,gauss_0.1,1,3.02,100,2,131,10,10,18,1.8,0.46320144513722966,0.6575501313053443
0,gauss_0.1,1,3.02,100,3,132,10,10,19,1.9,0.3848714416896235,0.5144214997080482
0,gauss_0.1,1,3.02,100,4,132,10,10,21,2.1,0.6367079889807163,0.6215277078508374
0,gauss_0.1,1,3.02,100,5,132,10,10,15,1.5,0.26377410468319556,0.7278457207169462
0,gauss_0.1,1,3.02,100,6,131,10,10,13,1.3,0.32795291649670766,0.8601200002588573
0,gauss_0.1,1,3.02,100,7,131,10,10,14,1.4,0.3534176330050696,0.7996282855133556
0,gauss_0.1,1,3.02,100,8,131,10,10,14,1.4,0.3207855020103723,0.7278644958734272
0,gauss_0.1,2,2.96,100,0,131,10,10,18,1.8,0.5848726764174581,0.7024298004254483
0,gauss_0.1,2,2.96,100,1,131,10,10,18,1.8,0.46949478468620703,0.64925049882888
0,gauss_0.1,2,2.96,100,2,131,10,10,18,1.8,0.3394324340073422,0.5670654236087427
0,gauss_0.1,2,2.96,100,3,132,10,10,18,1.8,0.49586776859504145,0.5766667079908591
0,gauss_0.1,2,2.96,100,4,132,10,10,17,1.7,0.38349403122130393,0.6762157628565343
0,gauss_0.1,2,2.96,100,5,132,10,10,18,1.8,0.39462809917355374,0.577134804186537
0,gauss_0.1,2,2.96,100,6,131,10,10,12,1.2,0.1726589359594429,0.821914109251817
0,gauss_0.1,2,2.96,100,7,131,10,10,15,1.5,0.36443097721578005,0.756094980578828
0,gauss_0.1,2,2.96,100,8,131,10,10,14,1.4,0.3468912068061301,0.7463143605599745
0,dm_eig0,0,2.1,100,0,131,10,10,12,1.2,0.8509410873492222,0.8064618500409219
0,dm_eig0,0,2.1,100,1,131,10,10,14,1.4,1.2410115960608352,0.8245686653583377
0,dm_eig0,0,2.1,100,2,131,10,10,11,1.1,0.9043762018530389,0.8518508088651136
0,dm_eig0,0,2.1,100,3,132,10,10,12,1.2,0.5261707988980716,0.5970352466329447
0,dm_eig0,0,2.1,100,4,132,10,10,12,1.2,0.9090909090909091,0.7493489255359531
0,dm_eig0,0,2.1,100,5,132,10,10,11,1.1,0.86489898989899,0.8320607974771429
0,dm_eig0,0,2.1,100,6,131,10,10,10,1.0,0.5785793368684808,0.7507644424454861
0,dm_eig0,0,2.1,100,7,131,10,10,12,1.2,0.9712137987296777,0.8468025790641487
0,dm_eig0,0,2.1,100,8,131,10,10,11,1.1,0.4082512674086593,0.6323567831280613
0,dm_eig0,1,2.22,100,0,131,10,10,12,1.2,0.6089971446885382,0.6914228495594703
0,dm_eig0,1,2.22,100,1,131,10,10,16,1.6,0.8563020802983509,0.559739244594763
0,dm_eig0,1,2.22,100,2,131,10,10,12,1.2,1.06911019171377,0.8412204939662119
0,dm_eig0,1,2.22,100,3,132,10,10,12,1.2,1.0578512396694215,0.8330609688371955
0,dm_eig0,1,2.22,100,4,132,10,10,12,1.2,0.28374655647382924,0.4843617798041391
0,dm_eig0,1,2.22,100,5,132,10,10,15,1.5,1.2451790633608812,0.7642364505695093
0,dm_eig0,1,2.22,100,6,131,10,10,10,1.0,0.5622632713711322,0.7269870545298488
0,dm_eig0,1,2.22,100,7,131,10,10,11,1.1,0.8454052794126217,0.8662669020956275
0,dm_eig0,1,2.22,100,8,131,10,10,11,1.1,0.44030068177845116,0.6593604613364225
0,dm_eig0,2,2.16,100,0,131,10,10,13,1.3,0.5309713886137171,0.6204794038206113
0,dm_eig0,2,2.16,100,1,131,10,10,14,1.4,1.2149058912650776,0.8349615160774424
0,dm_eig0,2,2.16,100,2,131,10,10,12,1.2,1.0942835499096792,0.8302651795655225
0,dm_eig0,2,2.16,100,3,132,10,10,12,1.2,1.0179063360881544,0.7979106536472511
0,dm_eig0,2,2.16,100,4,132,10,10,13,1.3,0.5727731864095501,0.5435306439038987
0,dm_eig0,2,2.16,100,5,132,10,10,10,1.0,0.6517447199265382,0.8620879549853765
0,dm_eig0,2,2.16,100,6,131,10,10,12,1.2,0.7264728162694484,0.621134956867968
0,dm_eig0,2,2.16,100,7,131,10,10,12,1.2,0.975409358428996,0.8567626973728016
0,dm_eig0,2,2.16,100,8,131,10,10,10,1.0,0.559932404871511,0.7729475166232874
1,xcoord,0,2.34,100,0,131,10,10,11,1.1,0.9915506089388731,0.7998202750510819
1,xcoord,0,2.34,100,1,131,10,10,11,1.1,0.8992482955538723,0.8842008954853859
1,xcoord,0,2.34,100,2,131,10,10,13,1.3,0.8824660567565992,0.770784516236187
1,xcoord,0,2.34,100,3,132,10,10,12,1.2,0.8966942148760331,0.7897841349643863
1,xcoord,0,2.34,100,4,132,10,10,18,1.8,0.8946280991735539,0.6519825966085614
1,xcoord,0,2.34,100,5,132,10,10,15,1.5,0.9421487603305785,0.6160943173188227
1,xcoord,0,2.34,100,6,131,10,10,14,1.4,0.8624788765223471,0.645987004895282
1,xcoord,0,2.34,100,7,131,10,10,11,1.1,0.6864401841384536,0.7652776241208098
1,xcoord,0,2.34,100,8,131,10,10,12,1.2,0.5250859507021736,0.6775023511187833
1,xcoord,1,2.28,100,0,131,10,10,11,1.1,0.632597167997203,0.6932808745028435
1,xcoord,1,2.28,100,1,131,10,10,11,1.1,0.9992424683876232,0.9155389944915716
1,xcoord,1,2.28,100,2,131,10,10,12,1.2,0.8313618087524036,0.8208968750696686
1,xcoord,1,2.28,100,3,132,10,10,12,1.2,1.012396694214876,0.8441639319809069
1,xcoord,1,2.28,100,4,132,10,10,19,1.9,0.48955463728190995,0.5339921925559473
1,xcoord,1,2.28,100,5,132,10,10,15,1.5,0.9834710743801652,0.6474109047149266
1,xcoord,1,2.28,100,6,131,10,10,8,0.8,0.39152730027387683,0.9119355506854737
1,xcoord,1,2.28,100,7,131,10,10,11,1.1,0.7184895985082456,0.7777991377161134
1,xcoord,1,2.28,100,8,131,10,10,15,1.5,0.8888759396305578,0.5756928016252882
1,xcoord,2,2.22,100,0,131,10,10,10,1.0,0.8151622865800361,0.7927936607095949
1,xcoord,2,2.22,100,1,131,10,10,12,1.2,1.078899831012179,0.8866559278167151
1,xcoord,2,2.22,100,2,131,10,10,12,1.2,0.8117825301555853,0.801131713693232
1,xcoord,2,2.22,100,3,132,10,10,10,1.0,0.720615243342516,0.8659548028019072
1,xcoord,2,2.22,100,4,132,10,10,16,1.6,0.41781450872359965,0.6471501679893703
1,xcoord,2,2.22,100,5,132,10,10,14,1.4,1.13406795224977,0.7996216218421054
1,xcoord,2,2.22,100,6,131,10,10,13,1.3,0.5143056931414253,0.4765486399529494
1,xcoord,2,2.22,100,7,131,10,10,11,1.1,0.8107919118932465,0.8293054651673843
1,xcoord,2,2.22,100,8,131,10,10,13,1.3,1.01427655731018,0.7943205398529536
1,knn_k1,0,3.32,100,0,131,10,10,21,2.1,0.4941436979197017,0.582646068190363
1,knn_k1,0,3.32,100,1,131,10,10,12,1.2,0.19223821455626133,0.9256533050801031
1,knn_k1,0,3.32,100,2,131,10,10,21,2.1,0.5210652059903269,0.5279807549150541
1,knn_k1,0,3.32,100,3,132,10,10,18,1.8,0.41115702479338856,0.5842248423576737
1,knn_k1,0,3.32,100,4,132,10,10,19,1.9,0.6029614325068868,0.7217399492553855
1,knn_k1,0,3.32,100,5,132,10,10,17,1.7,0.5747245179063362,0.7434218335773355
1,knn_k1,0,3.32,100,6,131,10,10,21,2.1,0.9126507779266946,0.7504214272335643
1,knn_k1,0,3.32,100,7,131,10,10,16,1.6,0.539304236349863,0.8024455455008626
1,knn_k1,0,3.32,100,8,131,10,10,21,2.1,0.4745644193228834,0.580167859693853
1,knn_k1,1,3.32,100,0,131,10,10,17,1.7,0.5205990326904025,0.769251136274282
1,knn_k1,1,3.32,100,1,131,10,10,21,2.1,0.3424042887943593,0.5097161832326637
1,knn_k1,1,3.32,100,2,131,10,10,19,1.9,0.32527242002214324,0.575018803237815
1,knn_k1,1,3.32,100,3,132,10,10,17,1.7,0.7113177226813591,0.7929931349482243
1,knn_k1,1,3.32,100,4,132,10,10,18,1.8,0.4917355371900827,0.707390472584937
1,knn_k1,1,3.32,100,5,132,10,10,18,1.8,0.6776859504132232,0.7436197422449191
1,knn_k1,1,3.32,100,6,131,10,10,18,1.8,0.6792727696521181,0.749116892971352
1,knn_k1,1,3.32,100,7,131,10,10,17,1.7,0.6374919876464076,0.774614962059805
1,knn_k1,1,3.32,100,8,131,10,10,21,2.1,0.496591107744304,0.5890852755188898
1,knn_k1,2,3.1,100,0,131,10,10,17,1.7,0.413612260357788,0.6251027743353755
1,knn_k1,2,3.1,100,1,131,10,10,16,1.6,0.2801118815919818,0.663864755651199
1,knn_k1,2,3.1,100,2,131,10,10,17,1.7,0.27294446710564646,0.6068331537085851
1,knn_k1,2,3.1,100,3,132,10,10,18,1.8,0.3987603305785124,0.5561395447434921
1,knn_k1,2,3.1,100,4,132,10,10,19,1.9,0.3477961432506886,0.5906045606157878
1,knn_k1,2,3.1,100,5,132,10,10,15,1.5,0.5874655647382918,0.8634870540386157
1,knn_k1,2,3.1,100,6,131,10,10,20,2.0,0.8961598974418739,0.7516206210648155
1,knn_k1,2,3.1,100,7,131,10,10,18,1.8,0.5387215197249577,0.6828309088197551
1,knn_k1,2,3.1,100,8,131,10,10,15,1.5,0.5340015150632247,0.8929461624264113
1,dtm_k10,0,3.16,100,0,131,10,10,12,1.2,0.10413146087057866,0.8055167299097996
1,dtm_k10,0,3.16,100,1,131,10,10,14,1.4,0.3289435347590466,0.8123975639909077
1,dtm_k10,0,3.16,100,2,131,10,10,18,1.8,0.5114503816793893,0.7232688159259275
1,dtm_k10,0,3.16,100,3,132,10,10,16,1.6,0.26721763085399447,0.6443410759788379
1,dtm_k10,0,3.16,100,4,132,10,10,17,1.7,0.3600780532598714,0.6803084992324641
1,dtm_k10,0,3.16,100,5,132,10,10,20,2.0,0.6551882460973371,0.6975893488528496
1,dtm_k10,0,3.16,100,6,131,10,10,21,2.1,0.5528815337101569,0.6213584010391024
1,dtm_k10,0,3.16,100,7,131,10,10,19,1.9,0.564419322883282,0.6777583372556683
1,dtm_k10,0,3.16,100,8,131,10,10,21,2.1,0.6409882873958395,0.5814907082753649
1,dtm_k10,1,2.94,100,0,131,10,10,13,1.3,0.1552357088747742,0.7962171183293993
1,dtm_k10,1,2.94,100,1,131,10,10,12,1.2,0.29992424683876234,0.9735189909034702
1,dtm_k10,1,2.94,100,2,131,10,10,18,1.8,0.4736903443855253,0.7175765281089883
1,dtm_k10,1,2.94,100,3,132,10,10,14,1.4,0.31129476584022037,0.7876410905427228
1,dtm_k10,1,2.94,100,4,132,10,10,16,1.6,0.4637281910009183,0.8040356473171671
1,dtm_k10,1,2.94,100,5,132,10,10,21,2.1,0.5957300275482095,0.6393506645493193
1,dtm_k10,1,2.94,100,6,131,10,10,20,2.0,0.6117941844880835,0.6876345116611227
1,dtm_k10,1,2.94,100,7,131,10,10,18,1.8,0.7044461278480275,0.7816034543700944
1,dtm_k10,1,2.94,100,8,131,10,10,15,1.5,0.4658236699493037,0.8576487842015663
1,dtm_k10,2,3.16,100,0,131,10,10,14,1.4,0.24736320727230338,0.7993684430525446
1,dtm_k10,2,3.16,100,1,131,10,10,12,1.2,0.3320902045335353,0.9735082035248933
1,dtm_k10,2,3.16,100,2,131,10,10,18,1.8,0.5617970980712079,0.7627455588614404
1,dtm_k10,2,3.16,100,3,132,10,10,17,1.7,0.5571625344352616,0.7698677666378864
1,dtm_k10,2,3.16,100,4,132,10,10,17,1.7,0.36398071625344347,0.6716246905850679
1,dtm_k10,2,3.16,100,5,132,10,10,21,2.1,0.6246556473829202,0.6494983532234379
1,dtm_k10,2,3.16,100,6,131,10,10,20,2.0,0.45096439601421834,0.6294705247189999
1,dtm_k10,2,3.16,100,7,131,10,10,20,2.0,0.8611968999475557,0.7771456559415266
1,dtm_k10,2,3.16,100,8,131,10,10,19,1.9,0.5754909387564828,0.6404976132545145
1,random,0,3.42,100,0,131,10,10,20,2.0,0.7726239729619485,0.7702142486205559
1,random,0,3.42,100,1,131,10,10,16,1.6,0.4516636559641047,0.7773949488925034
1,random,0,3.42,100,2,131,10,10,23,2.3,0.7275799778567681,0.6172121187623072
1,random,0,3.42,100,3,132,10,10,19,1.9,0.3892332415059688,0.6250447646285888
1,random,0,3.42,100,4,132,10,10,19,1.9,0.5157254361799815,0.6886348120604747
1,random,0,3.42,100,5,132,10,10,19,1.9,0.41322314049586767,0.635105612695152
1,random,0,3.42,100,6,131,10,10,19,1.9,0.3584872676417458,0.6079963971176942
1,random,0,3.42,100,7,131,10,10,20,2.0,0.43697919701649096,0.634142488680292
1,random,0,3.42,100,8,131,10,10,16,1.6,0.4609871219625896,0.822997839211472
1,random,1,3.6,100,0,131,10,10,21,2.1,0.48190664879669026,0.592663032184433
1,random,1,3.6,100,1,131,10,10,21,2.1,0.6018297302022028,0.6622289083174541
1,random,1,3.6,100,2,131,10,10,21,2.1,0.5406444845871453,0.6257593298131311
1,random,1,3.6,100,3,132,10,10,20,2.0,0.6712580348943986,0.751055980299895
1,random,1,3.6,100,4,132,10,10,20,2.0,0.3774104683195593,0.5520997660351741
1,random,1,3.6,100,5,132,10,10,16,1.6,0.43067033976124885,0.8167993788148763
1,random,1,3.6,100,6,131,10,10,18,1.8,0.6666860905541635,0.8006345706584709
1,random,1,3.6,100,7,131,10,10,19,1.9,0.5710622924072024,0.7181195541764164
1,random,1,3.6,100,8,131,10,10,24,2.4,0.676825359827516,0.5840242263686295
1,random,2,3.5,100,0,131,10,10,22,2.2,0.5704213041198066,0.5419986684899829
1,random,2,3.5,100,1,131,10,10,18,1.8,0.42124584814404753,0.6669113157363857
1,random,2,3.5,100,2,131,10,10,16,1.6,0.20738884680379932,0.6390566107127704
