step,filter,seed,graph_degree,n_nodes,slab,n_slab,J,L,cells,xdeg,cv2,ari
0,dtm_k10,0,1.8,100,7,131,10,10,10,1.0,0.04364547520540762,1.0
0,dtm_k10,0,1.8,100,8,131,10,10,10,1.0,0.023833109958627117,1.0
0,dtm_k10,1,1.8,100,0,131,10,10,10,1.0,0.0622924072023775,1.0
0,dtm_k10,1,1.8,100,1,131,10,10,10,1.0,0.11590233669366587,1.0
0,dtm_k10,1,1.8,100,2,131,10,10,10,1.0,0.036652875706543915,1.0
0,dtm_k10,1,1.8,100,3,132,10,10,10,1.0,0.043388429752066124,1.0
0,dtm_k10,1,1.8,100,4,132,10,10,10,1.0,0.060606060606060615,1.0
0,dtm_k10,1,1.8,100,5,132,10,10,10,1.0,0.05257116620752985,1.0
0,dtm_k10,1,1.8,100,6,131,10,10,10,1.0,0.05646524095332441,1.0
0,dtm_k10,1,1.8,100,7,131,10,10,10,1.0,0.04364547520540762,1.0
0,dtm_k10,1,1.8,100,8,131,10,10,10,1.0,0.02383310995862712,1.0
0,dtm_k10,2,1.8,100,0,131,10,10,10,1.0,0.0622924072023775,1.0
0,dtm_k10,2,1.8,100,1,131,10,10,10,1.0,0.11590233669366587,1.0
0,dtm_k10,2,1.8,100,2,131,10,10,10,1.0,0.036652875706543915,1.0
0,dtm_k10,2,1.8,100,3,132,10,10,10,1.0,0.04338842975206612,1.0
0,dtm_k10,2,1.8,100,4,132,10,10,10,1.0,0.060606060606060615,1.0
0,dtm_k10,2,1.8,100,5,132,10,10,10,1.0,0.05257116620752985,1.0
0,dtm_k10,2,1.8,100,6,131,10,10,10,1.0,0.0564652409533244,1.0
0,dtm_k10,2,1.8,100,7,131,10,10,10,1.0,0.04364547520540762,1.0
0,dtm_k10,2,1.8,100,8,131,10,10,10,1.0,0.02383310995862712,1.0
0,random,0,1.8,100,0,131,10,10,10,1.0,0.17533943243400735,1.0
0,random,0,1.8,100,1,131,10,10,10,1.0,0.1566925004370375,1.0
0,random,0,1.8,100,2,131,10,10,10,1.0,0.08093933919934734,1.0
0,random,0,1.8,100,3,132,10,10,10,1.0,0.04683195592286502,1.0
0,random,0,1.8,100,4,132,10,10,10,1.0,0.06864095500459137,1.0
0,random,0,1.8,100,5,132,10,10,10,1.0,0.03764921946740129,1.0
0,random,0,1.8,100,6,131,10,10,10,1.0,0.024998543208437737,1.0
0,random,0,1.8,100,7,131,10,10,10,1.0,0.05413437445370317,1.0
0,random,0,1.8,100,8,131,10,10,10,1.0,0.02732940970805897,1.0
0,random,1,1.8,100,0,131,10,10,10,1.0,0.06695414020161997,1.0
0,random,1,1.8,100,1,131,10,10,10,1.0,0.08676650544840045,1.0
0,random,1,1.8,100,2,131,10,10,10,1.0,0.09375910494726418,1.0
0,random,1,1.8,100,3,132,10,10,10,1.0,0.05486685032139577,1.0
0,random,1,1.8,100,4,132,10,10,10,1.0,0.04109274563820019,1.0
0,random,1,1.8,100,5,132,10,10,10,1.0,0.08585858585858586,1.0
0,random,1,1.8,100,6,131,10,10,10,1.0,0.06928500670124119,1.0
0,random,1,1.8,100,7,131,10,10,10,1.0,0.05646524095332441,1.0
0,random,1,1.8,100,8,131,10,10,10,1.0,0.09026280519783232,1.0
0,random,2,1.8,100,0,131,10,10,10,1.0,0.061126973952566874,1.0
0,random,2,1.8,100,1,131,10,10,10,1.0,0.04364547520540762,1.0
0,random,2,1.8,100,2,131,10,10,10,1.0,0.07744303944991551,1.0
0,random,2,1.8,100,3,132,10,10,10,1.0,0.06634527089072545,1.0
0,random,2,1.8,100,4,132,10,10,10,1.0,0.08011937557392103,1.0
0,random,2,1.8,100,5,132,10,10,10,1.0,0.07093663911845731,1.0
0,random,2,1.8,100,6,131,10,10,10,1.0,0.06811957345143058,1.0
0,random,2,1.8,100,7,131,10,10,10,1.0,0.04714177495483946,1.0
0,random,2,1.8,100,8,131,10,10,10,1.0,0.11124060369442342,1.0
0,ecc_p1,0,3.18,100,0,131,10,10,18,1.8,1.1240020977798495,0.42246436021063904
0,ecc_p1,0,3.18,100,1,131,10,10,19,1.9,1.2309305984499739,0.4789640868742667
0,ecc_p1,0,3.18,100,2,131,10,10,19,1.9,1.2132160130528524,0.5595471459949722
0,ecc_p1,0,3.18,100,3,132,10,10,17,1.7,0.6586317722681359,0.38656413134196055
0,ecc_p1,0,3.18,100,4,132,10,10,16,1.6,0.8438934802571166,0.38598320930429064
0,ecc_p1,0,3.18,100,5,132,10,10,20,2.0,0.864095500459137,0.3305633090842856
0,ecc_p1,0,3.18,100,6,131,10,10,14,1.4,0.5002622224812072,0.37264319368703336
0,ecc_p1,0,3.18,100,7,131,10,10,22,2.2,1.1985898257677297,0.33751719496872085
0,ecc_p1,0,3.18,100,8,131,10,10,14,1.4,1.1055882524328415,0.4190874115592519
0,ecc_p1,1,3.14,100,0,131,10,10,20,2.0,0.8775129654449041,0.3136344224093691
0,ecc_p1,1,3.14,100,1,131,10,10,18,1.8,0.7757706427364373,0.4031979896801964
0,ecc_p1,1,3.14,100,2,131,10,10,16,1.6,0.6381329759338034,0.3943409292461646
0,ecc_p1,1,3.14,100,3,132,10,10,22,2.2,0.7146464646464646,0.40098234296374474
0,ecc_p1,1,3.14,100,4,132,10,10,17,1.7,1.3474517906336088,0.6076486708990575
0,ecc_p1,1,3.14,100,5,132,10,10,15,1.5,0.2982093663911845,0.20805885444640804
0,ecc_p1,1,3.14,100,6,131,10,10,17,1.7,0.8375968766388904,0.3836454899416524
0,ecc_p1,1,3.14,100,7,131,10,10,17,1.7,1.021851873433949,0.3649084584037372
0,ecc_p1,1,3.14,100,8,131,10,10,15,1.5,1.1965503175805607,0.48486303137016595
0,ecc_p1,2,3.06,100,0,131,10,10,16,1.6,0.548627702348348,0.4058366144567421
0,ecc_p1,2,3.06,100,1,131,10,10,18,1.8,0.8156284598799601,0.46861620750107585
0,ecc_p1,2,3.06,100,2,131,10,10,14,1.4,0.7498980245906414,0.4504838837838462
0,ecc_p1,2,3.06,100,3,132,10,10,21,2.1,0.8464187327823691,0.43680310217719504
0,ecc_p1,2,3.06,100,4,132,10,10,14,1.4,0.62465564738292,0.4552301456297155
0,ecc_p1,2,3.06,100,5,132,10,10,20,2.0,0.9536271808999083,0.4253780145821649
0,ecc_p1,2,3.06,100,6,131,10,10,14,1.4,1.317697103898374,0.5348153130888185
0,ecc_p1,2,3.06,100,7,131,10,10,20,2.0,1.1292465474039974,0.3325533938250925
0,ecc_p1,2,3.06,100,8,131,10,10,16,1.6,0.5691393275450148,0.24154363462266462
0,gauss_0.1,0,3.26,100,0,131,10,10,19,1.9,1.1113571470194044,0.3608515713552645
0,gauss_0.1,0,3.26,100,1,131,10,10,16,1.6,0.543033622749257,0.30673338341015227
0,gauss_0.1,0,3.26,100,2,131,10,10,17,1.7,0.7741973078491929,0.35459729036225185
0,gauss_0.1,0,3.26,100,3,132,10,10,16,1.6,0.494949494949495,0.3134643434486157
0,gauss_0.1,0,3.26,100,4,132,10,10,14,1.4,0.7033976124885214,0.5839440689400243
0,gauss_0.1,0,3.26,100,5,132,10,10,14,1.4,0.5121671258034894,0.43128775178176276
0,gauss_0.1,0,3.26,100,6,131,10,10,22,2.2,0.9678340423052272,0.42276147354035976
0,gauss_0.1,0,3.26,100,7,131,10,10,24,2.4,0.7551424742147894,0.42288309946438557
0,gauss_0.1,0,3.26,100,8,131,10,10,21,2.1,0.6581201561680554,0.40415448632299045
0,gauss_0.1,1,3.32,100,0,131,10,10,20,2.0,1.0243575549210422,0.4474014540404723
0,gauss_0.1,1,3.32,100,1,131,10,10,15,1.5,0.528757065439077,0.23270747889779383
0,gauss_0.1,1,3.32,100,2,131,10,10,19,1.9,0.7459938232037759,0.3355458018911672
0,gauss_0.1,1,3.32,100,3,132,10,10,17,1.7,0.4381313131313131,0.2070215090754502
0,gauss_0.1,1,3.32,100,4,132,10,10,20,2.0,0.7952249770431588,0.4470323129432983
0,gauss_0.1,1,3.32,100,5,132,10,10,15,1.5,0.31542699724517903,0.2656198236612963
0,gauss_0.1,1,3.32,100,6,131,10,10,21,2.1,0.8367810733640231,0.4130000766469085
0,gauss_0.1,1,3.32,100,7,131,10,10,20,2.0,0.5558533884971739,0.4702683365042792
0,gauss_0.1,1,3.32,100,8,131,10,10,19,1.9,0.6374919876464076,0.37017679923774277
0,gauss_0.1,2,3.58,100,0,131,10,10,23,2.3,0.9259367169745354,0.24878845529242272
0,gauss_0.1,2,3.58,100,1,131,10,10,15,1.5,0.7525202494027157,0.3314061278991875
0,gauss_0.1,2,3.58,100,2,131,10,10,19,1.9,0.5444904143115203,0.19912365970900825
0,gauss_0.1,2,3.58,100,3,132,10,10,20,2.0,0.5174471992653812,0.23701034176098917
0,gauss_0.1,2,3.58,100,4,132,10,10,15,1.5,0.5203168044077134,0.4135801155641332
0,gauss_0.1,2,3.58,100,5,132,10,10,18,1.8,0.5330578512396695,0.3654339745165247
0,gauss_0.1,2,3.58,100,6,131,10,10,23,2.3,0.8455218227376028,0.3432175353262738
0,gauss_0.1,2,3.58,100,7,131,10,10,22,2.2,0.6627236175048076,0.43908492343948785
0,gauss_0.1,2,3.58,100,8,131,10,10,24,2.4,0.7271720762193347,0.3534710659737791
0,dm_eig0,0,3.28,100,0,131,10,10,21,2.1,0.5993823203776004,0.3008365913945332
0,dm_eig0,0,3.28,100,1,131,10,10,17,1.7,0.5245615057397587,0.4038811203596184
0,dm_eig0,0,3.28,100,2,131,10,10,19,1.9,1.1379290251150864,0.36099785354031194
0,dm_eig0,0,3.28,100,3,132,10,10,20,2.0,0.965105601469238,0.40116012839043724
0,dm_eig0,0,3.28,100,4,132,10,10,16,1.6,0.9742883379247016,0.42790920451062253
0,dm_eig0,0,3.28,100,5,132,10,10,17,1.7,0.3620293847566574,0.3467872092186971
0,dm_eig0,0,3.28,100,6,131,10,10,16,1.6,0.846978614299866,0.43025893849309865
0,dm_eig0,0,3.28,100,7,131,10,10,19,1.9,1.3305751413087814,0.46079060761300267
0,dm_eig0,0,3.28,100,8,131,10,10,19,1.9,0.66849251209137,0.28216565602754135
0,dm_eig0,1,3.26,100,0,131,10,10,19,1.9,0.5954198473282443,0.3896246845589281
0,dm_eig0,1,3.26,100,1,131,10,10,20,2.0,0.905483363440359,0.457298606443507
0,dm_eig0,1,3.26,100,2,131,10,10,19,1.9,0.6197774022492861,0.299362977916734
0,dm_eig0,1,3.26,100,3,132,10,10,18,1.8,0.6776859504132233,0.35513866880954914
0,dm_eig0,1,3.26,100,4,132,10,10,15,1.5,0.3360881542699725,0.36988942914322864
0,dm_eig0,1,3.26,100,5,132,10,10,17,1.7,0.4498393021120294,0.3265101322946453
0,dm_eig0,1,3.26,100,6,131,10,10,18,1.8,0.561797098071208,0.29738662473371563
0,dm_eig0,1,3.26,100,7,131,10,10,20,2.0,0.9893945574267232,0.31659059419480795
0,dm_eig0,1,3.26,100,8,131,10,10,17,1.7,0.7365538138803098,0.47268680958607306
0,dm_eig0,2,3.1,100,0,131,10,10,20,2.0,0.6747275799778568,0.36563108747761086
0,dm_eig0,2,3.1,100,1,131,10,10,19,1.9,0.6153487559000057,0.3148030605445748
0,dm_eig0,2,3.1,100,2,131,10,10,15,1.5,0.6109201095507254,0.3687190771622039
0,dm_eig0,2,3.1,100,3,132,10,10,17,1.7,0.3132460973370064,0.2915639327029657
0,dm_eig0,2,3.1,100,4,132,10,10,19,1.9,0.35651974288337923,0.2767987123574738
0,dm_eig0,2,3.1,100,5,132,10,10,12,1.2,0.3085399449035813,0.2746343982689077
0,dm_eig0,2,3.1,100,6,131,10,10,18,1.8,0.6834683293514363,0.28387049082188204
0,dm_eig0,2,3.1,100,7,131,10,10,18,1.8,0.7967484412330285,0.49748921524199813
0,dm_eig0,2,3.1,100,8,131,10,10,17,1.7,0.4413495717032806,0.2863683283883428
1,xcoord,0,1.98,100,0,131,10,10,11,1.1,0.5736262455567858,0.8283836500603455
1,xcoord,0,1.98,100,1,131,10,10,10,1.0,0.9596760095565527,0.8922296899444747
1,xcoord,0,1.98,100,2,131,10,10,13,1.3,0.302196841675893,0.43266441378701603
1,xcoord,0,1.98,100,3,132,10,10,10,1.0,0.6678145087235998,0.7342010590412047
1,xcoord,0,1.98,100,4,132,10,10,12,1.2,0.5564738292011019,0.5921924102482262
1,xcoord,0,1.98,100,5,132,10,10,8,0.8,0.418732782369146,0.8306717828590595
1,xcoord,0,1.98,100,6,131,10,10,15,1.5,0.8731425907581146,0.618235987475323
1,xcoord,0,1.98,100,7,131,10,10,9,0.9,0.502534817318338,0.7538786555237664
1,xcoord,0,1.98,100,8,131,10,10,11,1.1,0.5236291591399103,0.8148477254470847
1,xcoord,1,2.02,100,0,131,10,10,12,1.2,0.46774663481149137,0.679215991488428
1,xcoord,1,2.02,100,1,131,10,10,12,1.2,1.3222422935726357,0.8848869619585779
1,xcoord,1,2.02,100,2,131,10,10,11,1.1,0.43260882232970116,0.6027511550946179
1,xcoord,1,2.02,100,3,132,10,10,9,0.9,0.29545454545454547,0.6481340268372352
1,xcoord,1,2.02,100,4,132,10,10,14,1.4,0.8142791551882458,0.6156867309511659
1,xcoord,1,2.02,100,5,132,10,10,10,1.0,0.283287419651056,0.5706800503443487
1,xcoord,1,2.02,100,6,131,10,10,14,1.4,0.4937357962822678,0.51654510177771
1,xcoord,1,2.02,100,7,131,10,10,10,1.0,0.4736903443855253,0.5898554742748418
1,xcoord,1,2.02,100,8,131,10,10,9,0.9,0.3577880076918595,0.7796897709863692
1,xcoord,2,1.96,100,0,131,10,10,10,1.0,0.3443272536565468,0.8393958977567991
1,xcoord,2,1.96,100,1,131,10,10,10,1.0,0.8687722160713245,0.7298928071768847
1,xcoord,2,1.96,100,2,131,10,10,12,1.2,0.5502593088980828,0.6043102293461441
1,xcoord,2,1.96,100,3,132,10,10,8,0.8,0.519742883379247,0.8920401032432588
1,xcoord,2,1.96,100,4,132,10,10,16,1.6,0.8677685950413223,0.5140327323529946
1,xcoord,2,1.96,100,5,132,10,10,9,0.9,0.37809917355371897,0.7415023006871502
1,xcoord,2,1.96,100,6,131,10,10,12,1.2,0.7026979779733117,0.6351780638391944
1,xcoord,2,1.96,100,7,131,10,10,11,1.1,0.5915739176038693,0.7063747377600986
1,xcoord,2,1.96,100,8,131,10,10,10,1.0,0.39094458364897156,0.8111523575434268
1,knn_k1,0,1.8,100,0,131,10,10,10,1.0,0.062292407202377484,1.0
1,knn_k1,0,1.8,100,1,131,10,10,10,1.0,0.08443563894877922,1.0
1,knn_k1,0,1.8,100,2,131,10,10,10,1.0,0.1310529689412039,1.0
1,knn_k1,0,1.8,100,3,132,10,10,10,1.0,0.10996326905417818,1.0
1,knn_k1,0,1.8,100,4,132,10,10,10,1.0,0.10192837465564739,1.0
1,knn_k1,0,1.8,100,5,132,10,10,10,1.0,0.08011937557392103,1.0
1,knn_k1,0,1.8,100,6,131,10,10,10,1.0,0.18815919818192414,1.0
1,knn_k1,0,1.8,100,7,131,10,10,10,1.0,0.3093642561622283,1.0
1,knn_k1,0,1.8,100,8,131,10,10,10,1.0,0.07627760620010489,1.0
1,knn_k1,1,1.8,100,0,131,10,10,10,1.0,0.062292407202377484,1.0
1,knn_k1,1,1.8,100,1,131,10,10,10,1.0,0.08443563894877922,1.0
1,knn_k1,1,1.8,100,2,131,10,10,10,1.0,0.1310529689412039,1.0
1,knn_k1,1,1.8,100,3,132,10,10,10,1.0,0.10996326905417818,1.0
1,knn_k1,1,1.8,100,4,132,10,10,10,1.0,0.1019283746556474,1.0
1,knn_k1,1,1.8,100,5,132,10,10,10,1.0,0.08011937557392103,1.0
1,knn_k1,1,1.8,100,6,131,10,10,10,1.0,0.18815919818192414,1.0
1,knn_k1,1,1.8,100,7,131,10,10,10,1.0,0.3093642561622283,1.0
1,knn_k1,1,1.8,100,8,131,10,10,10,1.0,0.07627760620010489,1.0
1,knn_k1,2,1.8,100,0,131,10,10,10,1.0,0.06229240720237748,1.0
1,knn_k1,2,1.8,100,1,131,10,10,10,1.0,0.08443563894877922,1.0
1,knn_k1,2,1.8,100,2,131,10,10,10,1.0,0.1310529689412039,1.0
1,knn_k1,2,1.8,100,3,132,10,10,10,1.0,0.10996326905417816,1.0
1,knn_k1,2,1.8,100,4,132,10,10,10,1.0,0.1019283746556474,1.0
1,knn_k1,2,1.8,100,5,132,10,10,10,1.0,0.08011937557392103,1.0
1,knn_k1,2,1.8,100,6,131,10,10,10,1.0,0.18815919818192414,1.0
1,knn_k1,2,1.8,100,7,131,10,10,10,1.0,0.3093642561622284,1.0
1,knn_k1,2,1.8,100,8,131,10,10,10,1.0,0.07627760620010489,1.0
1,dtm_k10,0,1.8,100,0,131,10,10,10,1.0,0.07278130645067304,1.0
1,dtm_k10,0,1.8,100,1,131,10,10,10,1.0,0.07161587320086245,1.0
1,dtm_k10,0,1.8,100,2,131,10,10,10,1.0,0.0832702056989686,1.0
