step,filter,seed,graph_degree,n_nodes,slab,n_slab,J,L,cells,xdeg,cv2,ari
0,knn_k1,0,2.7,100,3,132,10,10,14,1.4,0.33218549127640035,0.711906353188874
0,knn_k1,0,2.7,100,4,132,10,10,16,1.6,0.3755739210284665,0.69871875232974
0,knn_k1,0,2.7,100,5,132,10,10,15,1.5,0.3670798898071625,0.7101057290386034
0,knn_k1,0,2.7,100,6,131,10,10,16,1.6,0.2931647339898607,0.6326995020897518
0,knn_k1,0,2.7,100,7,131,10,10,17,1.7,0.39578113163568557,0.7181626895847458
0,knn_k1,0,2.7,100,8,131,10,10,14,1.4,0.17720412563370433,0.6465095708796397
0,knn_k1,1,2.62,100,0,131,10,10,15,1.5,0.3486976283433367,0.7970290942180468
0,knn_k1,1,2.62,100,1,131,10,10,15,1.5,0.8014684458947615,0.8833798502299558
0,knn_k1,1,2.62,100,2,131,10,10,14,1.4,0.2816269448167355,0.7602341945339189
0,knn_k1,1,2.62,100,3,132,10,10,15,1.5,0.25172176308539945,0.6715714592891399
0,knn_k1,1,2.62,100,4,132,10,10,15,1.5,0.3171487603305785,0.6632323172710909
0,knn_k1,1,2.62,100,5,132,10,10,14,1.4,0.27915518824609736,0.7489462195016812
0,knn_k1,1,2.62,100,6,131,10,10,13,1.3,0.15826583532428182,0.6360901706733183
0,knn_k1,1,2.62,100,7,131,10,10,15,1.5,0.2018530388671989,0.6390354165069211
0,knn_k1,1,2.62,100,8,131,10,10,15,1.5,0.2298234368626537,0.6424463413056647
0,knn_k1,2,2.62,100,0,131,10,10,14,1.4,0.3501544199055998,0.7427345481823594
0,knn_k1,2,2.62,100,1,131,10,10,14,1.4,0.34036478060719066,0.7278083799183549
0,knn_k1,2,2.62,100,2,131,10,10,15,1.5,0.18961598974418742,0.5907035143661745
0,knn_k1,2,2.62,100,3,132,10,10,15,1.5,0.33953168044077137,0.6332748398623933
0,knn_k1,2,2.62,100,4,132,10,10,15,1.5,0.296487603305785,0.7467426959258376
0,knn_k1,2,2.62,100,5,132,10,10,14,1.4,0.4832415059687787,0.7065738035708132
0,knn_k1,2,2.62,100,6,131,10,10,14,1.4,0.27020569896859153,0.6565306760729975
0,knn_k1,2,2.62,100,7,131,10,10,15,1.5,0.3014975817260067,0.7205817632915651
0,knn_k1,2,2.62,100,8,131,10,10,15,1.5,0.17038634112231227,0.5726516241725846
0,dtm_k10,0,2.52,100,0,131,10,10,11,1.1,0.24415826583532432,0.929877160816966
0,dtm_k10,0,2.52,100,1,131,10,10,14,1.4,0.3207855020103723,0.8025123378668089
0,dtm_k10,0,2.52,100,2,131,10,10,16,1.6,0.4125050987704679,0.7396293669942382
0,dtm_k10,0,2.52,100,3,132,10,10,15,1.5,0.34469696969696967,0.6637203039177504
0,dtm_k10,0,2.52,100,4,132,10,10,15,1.5,0.29820936639118456,0.7235060914392981
0,dtm_k10,0,2.52,100,5,132,10,10,13,1.3,0.18331037649219473,0.7943360187544222
0,dtm_k10,0,2.52,100,6,131,10,10,12,1.2,0.14888409766330632,0.7850542256185675
0,dtm_k10,0,2.52,100,7,131,10,10,13,1.3,0.27492570363032454,0.8503227333664582
0,dtm_k10,0,2.52,100,8,131,10,10,17,1.7,0.31058796107452946,0.6324908140686938
0,dtm_k10,1,2.62,100,0,131,10,10,11,1.1,0.12621642095448984,0.983232085191326
0,dtm_k10,1,2.62,100,1,131,10,10,15,1.5,0.22283083736379003,0.6921089690671588
0,dtm_k10,1,2.62,100,2,131,10,10,16,1.6,0.403181632771983,0.7513645671292917
